timestamp,machine_id,temperature,vibration,pressure,rpm,power_consumption,noise_level,humidity,operating_hours,failure
2025-10-07 05:00,M-07,72.8,0.48,101.6,2431,82.7,67.9,44.4,1880.0,0
2025-10-07 05:00,M-08,70.3,0.55,104.8,2490,67.0,63.4,53.0,1896.0,0
2025-10-07 05:00,M-09,70.9,0.57,98.3,2562,75.4,74.0,51.5,1890.2,0
2025-10-07 05:00,M-10,74.9,0.63,101.7,2487,71.0,69.7,61.9,1892.1,0
2025-10-07 05:00,M-11,76.1,0.47,99.0,2330,76.1,71.5,48.9,1889.9,0
2025-10-07 05:00,M-12,71.6,0.42,102.0,2488,75.0,66.6,59.7,1891.7,0
2025-10-07 05:00,M-13,72.8,0.56,101.8,2454,67.0,70.4,62.9,1881.3,0
2025-10-07 05:00,M-14,76.8,0.38,97.2,2418,76.0,69.1,60.2,1884.2,0
2025-10-07 05:00,M-15,71.8,0.28,98.9,2428,65.5,72.7,46.8,1882.9,0
2025-10-07 05:00,M-16,70.7,0.48,101.4,2317,76.5,62.7,63.5,1887.4,0
2025-10-07 05:00,M-17,78.1,0.67,102.7,2515,80.9,70.2,57.4,1888.5,0
2025-10-07 05:00,M-18,68.5,0.5,99.8,2368,74.3,69.1,42.1,1884.5,0
2025-10-07 05:00,M-19,73.4,0.42,98.8,2499,75.4,72.4,58.5,1887.4,0
2025-10-07 05:00,M-20,69.1,0.39,101.0,2418,85.3,66.6,66.8,1870.0,0
2025-10-07 06:00,M-01,71.4,0.55,100.0,2498,86.2,66.0,47.7,1889.2,0
2025-10-07 06:00,M-02,70.8,0.48,99.1,2612,70.3,72.4,54.4,1867.0,0
2025-10-07 06:00,M-03,72.3,0.5,101.4,2408,72.9,71.4,76.1,1888.0,0
2025-10-07 06:00,M-04,75.0,0.53,101.2,2624,67.9,71.8,44.7,1873.7,0
2025-10-07 06:00,M-05,72.9,0.5,100.6,2366,68.3,70.5,55.6,1889.7,0
2025-10-07 06:00,M-06,69.6,0.61,99.0,2359,72.3,67.2,47.6,1893.5,0
2025-10-07 06:00,M-07,66.5,0.42,102.0,2341,73.2,68.9,51.8,1899.8,0
2025-10-07 06:00,M-08,73.8,0.41,102.2,2497,72.6,74.5,48.7,1898.8,0
2025-10-07 06:00,M-09,75.7,0.36,100.6,2301,80.5,69.1,44.4,1883.2,0
2025-10-07 06:00,M-10,70.4,0.46,100.8,2212,78.4,70.9,44.6,1880.1,0
2025-10-07 06:00,M-11,71.1,0.53,100.4,2599,75.7,64.3,54.6,1901.5,0
2025-10-07 06:00,M-12,66.2,0.55,99.0,2269,70.4,69.4,51.1,1883.7,0
2025-10-07 06:00,M-13,73.4,0.49,102.1,2557,72.9,69.3,45.3,1884.8,0
2025-10-07 06:00,M-14,74.1,0.5,99.1,2466,76.5,66.8,49.8,1887.5,0
2025-10-07 06:00,M-15,73.7,0.64,100.0,2353,76.8,69.3,44.0,1881.9,0
2025-10-07 06:00,M-16,73.8,0.36,100.7,2398,74.4,68.6,61.6,1903.7,0
2025-10-07 06:00,M-17,72.7,0.4,99.3,2555,78.3,73.7,50.4,1880.6,0
2025-10-07 06:00,M-18,73.9,0.32,101.0,2360,68.7,68.7,53.8,1896.4,0
2025-10-07 06:00,M-19,68.0,0.41,96.7,2432,73.9,65.6,54.1,1876.6,0
2025-10-07 06:00,M-20,68.2,0.59,100.0,2272,77.1,67.1,61.8,1883.9,0
2025-10-07 07:00,M-01,69.6,0.59,97.3,2691,79.1,76.2,45.1,1892.6,0
2025-10-07 07:00,M-02,71.6,0.28,101.1,2423,76.3,71.9,49.4,1904.4,0
2025-10-07 07:00,M-03,72.8,0.57,100.9,2366,67.3,68.8,57.1,1885.9,0
2025-10-07 07:00,M-04,75.9,0.46,100.6,2382,73.3,73.4,68.0,1884.7,0
2025-10-07 07:00,M-05,73.6,0.32,99.4,2301,74.1,75.5,56.0,1899.2,0
2025-10-07 07:00,M-06,70.3,0.5,100.7,2518,77.6,69.6,54.8,1877.9,0
2025-10-07 07:00,M-07,70.7,0.5,103.3,2631,68.3,71.4,62.4,1874.9,0
2025-10-07 07:00,M-08,72.9,0.52,104.3,2332,71.3,61.8,50.2,1888.5,0
2025-10-07 07:00,M-09,70.3,0.52,100.0,2466,72.3,71.3,43.6,1887.6,0
2025-10-07 07:00,M-10,72.2,0.59,100.8,2415,66.4,67.8,61.8,1892.7,0
2025-10-07 07:00,M-11,70.2,0.53,102.0,2245,71.2,73.5,59.2,1888.6,0
2025-10-07 07:00,M-12,76.0,0.57,100.1,2375,81.9,71.0,44.7,1889.1,0
2025-10-07 07:00,M-13,74.8,0.46,100.4,2498,78.5,73.1,52.6,1891.1,0
2025-10-07 07:00,M-14,71.6,0.34,102.4,2276,74.7,70.3,53.5,1882.7,0
2025-10-07 07:00,M-15,67.7,0.4,101.9,2447,70.9,73.9,62.3,1884.7,0
2025-10-07 07:00,M-16,72.5,0.47,99.9,2492,69.9,70.3,50.2,1884.1,0
2025-10-07 07:00,M-17,73.3,0.52,98.3,2553,83.2,69.9,40.3,1871.1,0
2025-10-07 07:00,M-18,73.4,0.5,103.2,2612,80.6,70.2,57.7,1885.3,0
2025-10-07 07:00,M-19,70.8,0.44,101.6,2515,81.1,73.5,61.3,1892.0,0
2025-10-07 07:00,M-20,75.6,0.32,101.4,2345,79.9,74.9,54.3,1887.4,0
2025-10-07 08:00,M-01,71.4,0.52,99.1,2303,71.4,70.6,58.5,1874.4,0
2025-10-07 08:00,M-02,77.7,0.4,100.8,2404,78.9,72.2,43.9,1893.0,0
2025-10-07 08:00,M-03,73.4,0.45,101.0,2363,79.2,68.5,47.9,1880.3,0
2025-10-07 08:00,M-04,74.9,0.49,101.3,2250,74.1,70.0,56.3,1874.5,0
2025-10-07 08:00,M-05,71.1,0.41,102.4,2447,74.6,68.5,58.0,1892.9,0
2025-10-07 08:00,M-06,71.9,0.51,102.8,2444,78.8,75.0,59.3,1884.5,0
2025-10-07 08:00,M-07,77.1,0.54,104.8,2370,73.0,74.2,70.5,1890.4,0
2025-10-07 08:00,M-08,75.7,0.3,99.9,2365,75.8,71.3,59.2,1883.1,0
2025-10-07 08:00,M-09,71.3,0.44,94.4,2247,83.8,74.7,35.7,1872.9,0
2025-10-07 08:00,M-10,75.8,0.33,101.6,2331,77.5,71.9,49.6,1891.6,0
2025-10-07 08:00,M-11,73.6,0.49,101.6,2418,77.1,70.3,62.9,1886.9,0
2025-10-07 08:00,M-12,70.9,0.47,101.6,2274,73.5,69.9,56.4,1880.6,0
2025-10-07 08:00,M-13,73.8,0.51,100.9,2444,78.0,69.2,59.6,1890.1,0
2025-10-07 08:00,M-14,74.2,0.49,99.8,2595,79.8,72.5,60.3,1895.9,0
2025-10-07 08:00,M-15,69.2,0.49,98.9,2318,75.1,71.0,44.0,1886.8,0
2025-10-07 08:00,M-16,64.3,0.38,99.1,2434,72.5,69.8,47.9,1910.7,0
2025-10-07 08:00,M-17,66.9,0.6,102.0,2382,86.1,70.4,56.0,1878.0,0
2025-10-07 08:00,M-18,71.9,0.52,101.5,2267,78.9,72.8,64.3,1889.3,0
2025-10-07 08:00,M-19,69.6,0.47,101.6,2428,75.7,68.5,51.2,1876.0,0
2025-10-07 08:00,M-20,75.2,0.36,97.7,2399,77.4,68.2,67.0,1899.4,0
2025-10-07 09:00,M-01,70.6,0.4,101.4,2488,65.7,68.0,57.7,1880.6,0
2025-10-07 09:00,M-02,66.8,0.27,102.5,2220,70.1,65.7,57.1,1889.1,0
2025-10-07 09:00,M-03,67.9,0.54,98.8,2402,85.1,69.6,53.4,1878.8,0
2025-10-07 09:00,M-04,72.7,0.28,100.5,2321,75.6,70.1,64.0,1887.8,0
2025-10-07 09:00,M-05,75.7,0.46,101.8,2279,74.3,73.5,67.5,1887.5,0
2025-10-07 09:00,M-06,72.4,0.27,97.5,2311,74.9,67.4,56.6,1894.0,0
2025-10-07 09:00,M-07,72.3,0.34,101.2,2353,70.5,72.7,57.7,1889.1,0
2025-10-07 09:00,M-08,67.8,0.34,103.2,2351,77.4,71.6,64.9,1880.5,0
2025-10-07 09:00,M-09,75.6,0.5,100.5,2453,72.3,73.5,49.6,1901.3,0
2025-10-07 09:00,M-10,72.0,0.39,104.9,2404,70.5,70.0,58.0,1889.5,0
2025-10-07 09:00,M-11,67.8,0.5,98.3,2445,74.7,71.2,46.1,1892.8,0
2025-10-07 09:00,M-12,69.7,0.5,99.5,2295,81.4,72.7,65.7,1879.4,0
2025-10-07 09:00,M-13,66.7,0.35,99.3,2442,68.9,70.2,41.3,1879.7,0
2025-10-07 09:00,M-14,70.7,0.59,102.4,2468,77.4,63.4,52.2,1918.6,0
2025-10-07 09:00,M-15,71.2,0.58,101.1,2557,82.3,72.7,47.2,1879.5,0
2025-10-07 09:00,M-16,72.1,0.62,100.1,2543,71.7,71.9,49.0,1905.2,0
2025-10-07 09:00,M-17,75.6,0.51,107.4,2378,76.0,68.9,62.9,1897.2,0
2025-10-07 09:00,M-18,77.6,0.38,104.1,2346,65.4,67.9,49.2,1883.2,0
2025-10-07 09:00,M-19,66.1,0.35,99.5,2391,76.9,68.3,56.6,1891.2,0
2025-10-07 09:00,M-20,72.8,0.45,100.6,2420,75.0,67.2,62.0,1886.1,0
2025-10-07 10:00,M-01,66.6,0.49,99.7,2513,79.4,73.3,55.3,1879.3,0
2025-10-07 10:00,M-02,70.3,0.67,103.7,2247,73.3,68.4,56.2,1895.3,0
2025-10-07 10:00,M-03,76.9,0.45,102.6,2394,80.1,72.5,37.3,1887.7,0
2025-10-07 10:00,M-04,75.5,0.4,98.7,2349,81.9,66.6,55.5,1869.7,0
2025-10-07 10:00,M-05,68.6,0.52,102.8,2378,70.9,71.2,52.8,1889.2,0
2025-10-07 10:00,M-06,71.4,0.55,100.7,2463,65.6,72.9,54.2,1897.3,0
2025-10-07 10:00,M-07,72.4,0.49,100.9,2515,79.7,67.5,56.4,1874.8,0
2025-10-07 10:00,M-08,76.5,0.4,101.1,2507,79.7,66.2,55.3,1883.4,0
2025-10-07 10:00,M-09,71.7,0.49,99.6,2402,73.8,69.6,59.0,1894.6,0
2025-10-07 10:00,M-10,67.5,0.42,103.4,2499,77.2,71.7,56.0,1884.8,0
2025-10-07 10:00,M-11,75.1,0.43,101.3,2481,70.2,67.7,43.2,1884.1,0
2025-10-07 10:00,M-12,75.1,0.5,104.2,2460,75.8,68.5,56.8,1908.2,0
2025-10-07 10:00,M-13,73.3,0.34,98.1,2296,69.0,70.8,49.2,1887.8,0
2025-10-07 10:00,M-14,73.0,0.59,100.9,2452,75.9,68.7,62.1,1895.4,0
2025-10-07 10:00,M-15,74.6,0.45,97.3,2427,73.6,74.7,54.0,1891.6,0
2025-10-07 10:00,M-16,76.7,0.44,103.1,2405,64.6,66.5,58.9,1883.8,0
2025-10-07 10:00,M-17,73.0,0.46,101.1,2355,76.2,67.7,56.5,1903.9,0
2025-10-07 10:00,M-18,72.3,0.39,100.5,2392,74.6,73.2,67.3,1889.5,0
2025-10-07 10:00,M-19,70.1,0.59,101.9,2216,63.5,68.9,54.0,1899.0,0
2025-10-07 10:00,M-20,72.9,0.33,99.7,2297,70.5,69.9,57.3,1903.8,0
2025-10-07 11:00,M-01,76.4,0.4,100.9,2487,79.1,71.8,27.7,1896.4,0
2025-10-07 11:00,M-02,72.8,0.42,102.7,2493,76.2,71.5,60.3,1879.5,0
2025-10-07 11:00,M-03,75.2,0.57,104.2,2236,76.0,69.6,43.3,1895.9,0
2025-10-07 11:00,M-04,73.2,0.48,100.9,2558,75.0,72.4,57.0,1896.7,0
2025-10-07 11:00,M-05,68.2,0.39,99.5,2524,79.8,70.7,55.3,1900.7,0
2025-10-07 11:00,M-06,70.2,0.43,98.0,2300,78.9,67.5,54.8,1890.4,0
2025-10-07 11:00,M-07,75.1,0.52,100.8,2227,75.1,66.7,60.3,1889.6,0
2025-10-07 11:00,M-08,75.0,0.31,100.9,2424,76.1,69.3,56.3,1906.1,0
2025-10-07 11:00,M-09,73.3,0.5,101.7,2219,75.7,73.6,63.5,1874.7,0
2025-10-07 11:00,M-10,68.0,0.41,99.5,2490,67.4,71.7,40.5,1886.2,0
2025-10-07 11:00,M-11,70.6,0.58,102.3,2236,80.4,71.6,47.4,1883.4,0
2025-10-07 11:00,M-12,71.1,0.36,102.5,2328,72.5,73.5,56.6,1886.5,0
2025-10-07 11:00,M-13,73.0,0.55,100.4,2357,69.1,75.0,58.1,1886.7,0
2025-10-07 11:00,M-14,70.8,0.42,99.5,2416,75.1,64.1,61.1,1893.4,0
2025-10-07 11:00,M-15,69.5,0.49,99.4,2506,78.3,76.6,66.1,1877.5,0
2025-10-07 11:00,M-16,66.7,0.48,98.5,2382,77.1,73.8,49.2,1879.9,0
2025-10-07 11:00,M-17,71.6,0.6,100.1,2301,71.1,67.5,53.6,1880.4,0
2025-10-07 11:00,M-18,75.2,0.48,99.7,2424,70.5,74.0,49.0,1907.4,0
2025-10-07 11:00,M-19,76.7,0.5,104.0,2310,81.9,73.5,47.5,1894.8,0
2025-10-07 11:00,M-20,73.9,0.4,102.1,2542,81.1,68.6,60.4,1888.8,0
2025-10-07 12:00,M-01,76.0,0.46,101.7,2403,86.4,69.9,64.5,1896.8,0
2025-10-07 12:00,M-02,70.0,0.41,100.6,2447,78.3,74.8,53.9,1885.6,0
2025-10-07 12:00,M-03,71.9,0.55,101.3,2336,74.4,70.1,53.8,1883.8,0
2025-10-07 12:00,M-04,68.9,0.48,98.1,2300,75.9,69.8,54.9,1896.2,0
2025-10-07 12:00,M-05,73.4,0.47,102.7,2420,67.1,72.9,63.2,1888.5,0
2025-10-07 12:00,M-06,73.3,0.48,100.4,2206,79.7,69.3,61.8,1890.0,0
2025-10-07 12:00,M-07,73.0,0.64,103.5,2235,76.6,71.4,53.8,1889.4,0
2025-10-07 12:00,M-08,70.5,0.35,102.7,2422,79.5,70.7,56.6,1901.7,0
2025-10-07 12:00,M-09,73.0,0.35,101.4,2593,77.4,71.9,62.7,1895.1,0
2025-10-07 12:00,M-10,68.6,0.47,104.1,2380,76.4,73.5,62.9,1894.5,0
2025-10-07 12:00,M-11,68.2,0.36,102.9,2293,76.3,64.7,40.4,1899.0,0
2025-10-07 12:00,M-12,74.8,0.51,101.4,2389,74.7,70.3,53.4,1890.3,0
2025-10-07 12:00,M-13,76.0,0.5,99.0,2474,75.2,74.2,57.9,1908.1,0
2025-10-07 12:00,M-14,70.9,0.57,101.6,2409,77.5,64.7,54.5,1882.3,0
2025-10-07 12:00,M-15,76.3,0.51,99.7,2293,69.1,72.1,39.7,1896.5,0
2025-10-07 12:00,M-16,75.4,0.53,102.8,2645,82.9,68.1,52.1,1891.4,0
2025-10-07 12:00,M-17,72.4,0.59,100.7,2557,73.2,66.3,56.0,1890.1,0
2025-10-07 12:00,M-18,76.3,0.39,104.0,2213,75.6,71.3,56.4,1905.0,0
2025-10-07 12:00,M-19,70.9,0.36,101.4,2370,71.3,71.8,51.5,1891.5,0
2025-10-07 12:00,M-20,68.2,0.32,98.5,2345,67.1,71.4,40.6,1886.0,0
2025-10-07 13:00,M-01,73.8,0.34,102.7,2364,75.0,72.7,51.6,1888.5,0
2025-10-07 13:00,M-02,69.4,0.53,103.4,2435,76.2,65.7,54.1,1889.0,0
2025-10-07 13:00,M-03,70.4,0.43,97.5,2539,80.5,74.9,46.4,1890.9,0
2025-10-07 13:00,M-04,72.7,0.49,100.1,2311,74.6,75.0,51.3,1897.7,0
2025-10-07 13:00,M-05,63.2,0.53,100.3,2327,71.0,71.3,50.0,1900.0,0
2025-10-07 13:00,M-06,70.7,0.32,97.9,2310,76.2,66.6,55.6,1922.0,0
2025-10-07 13:00,M-07,70.7,0.37,102.7,2238,80.0,69.7,61.1,1903.4,0
2025-10-07 13:00,M-08,72.1,0.41,102.1,2438,76.8,70.9,50.2,1905.4,0
2025-10-07 13:00,M-09,70.7,0.34,99.2,2270,70.8,68.8,61.5,1898.2,0
2025-10-07 13:00,M-10,70.7,0.33,102.6,2451,86.8,74.2,48.8,1898.6,0
2025-10-07 13:00,M-11,71.5,0.57,102.0,2304,76.8,69.5,53.5,1902.3,0
2025-10-07 13:00,M-12,74.8,0.46,99.8,2405,73.3,71.6,40.8,1897.5,0
2025-10-07 13:00,M-13,75.1,0.3,100.3,2357,76.9,70.6,50.7,1888.9,0
2025-10-07 13:00,M-14,78.1,0.46,102.2,2568,72.2,74.2,50.0,1890.6,0
2025-10-07 13:00,M-15,73.4,0.46,101.9,2254,66.4,65.0,51.3,1888.8,0
2025-10-07 13:00,M-16,74.0,0.44,102.7,2248,68.9,73.8,50.9,1890.0,0
2025-10-07 13:00,M-17,74.5,0.32,99.9,2407,82.4,74.8,62.8,1903.3,0
2025-10-07 13:00,M-18,71.2,0.31,100.2,2330,72.1,69.1,54.9,1900.5,0
2025-10-07 13:00,M-19,75.0,0.55,103.3,2540,74.1,68.9,47.4,1880.3,0
2025-10-07 13:00,M-20,71.0,0.38,99.8,2529,74.3,67.0,43.7,1897.6,0
2025-10-07 14:00,M-01,73.7,0.58,104.1,2555,69.7,67.8,40.3,1907.4,0
2025-10-07 14:00,M-02,71.6,0.35,102.2,2413,77.5,67.0,54.5,1899.2,0
2025-10-07 14:00,M-03,71.8,0.44,102.2,2307,75.9,73.7,40.4,1898.3,0
2025-10-07 14:00,M-04,76.2,0.5,99.3,2416,75.5,70.1,62.3,1873.5,0
2025-10-07 14:00,M-05,75.8,0.41,101.0,2329,77.9,70.1,48.0,1892.8,0
2025-10-07 14:00,M-06,73.9,0.41,105.3,2466,69.6,66.9,64.8,1880.5,0
2025-10-07 14:00,M-07,74.2,0.42,101.6,2405,71.6,66.5,49.8,1903.0,0
2025-10-07 14:00,M-08,74.7,0.59,101.0,2393,77.3,64.9,56.0,1892.9,0
2025-10-07 14:00,M-09,71.5,0.29,107.3,2385,80.2,66.3,64.0,1899.8,0
2025-10-07 14:00,M-10,68.5,0.49,103.3,2385,69.9,69.2,53.1,1911.1,0
2025-10-07 14:00,M-11,70.4,0.58,102.1,2366,74.6,72.7,57.2,1892.4,0
2025-10-07 14:00,M-12,74.9,0.32,101.2,2410,70.6,71.1,43.9,1901.5,0
2025-10-07 14:00,M-13,70.3,0.26,103.2,2436,69.7,73.3,50.3,1900.4,0
2025-10-07 14:00,M-14,72.3,0.61,101.1,2198,76.9,70.8,55.5,1891.3,0
2025-10-07 14:00,M-15,70.7,0.47,102.7,2438,79.8,71.9,61.1,1877.5,0
2025-10-07 14:00,M-16,73.5,0.34,98.1,2450,73.7,65.7,66.9,1905.5,0
2025-10-07 14:00,M-17,70.6,0.54,103.2,2420,82.2,66.8,60.4,1902.7,0
2025-10-07 14:00,M-18,78.2,0.63,102.3,2489,77.5,72.8,63.9,1903.7,0
2025-10-07 14:00,M-19,74.7,0.33,100.3,2365,81.6,65.6,56.2,1897.2,0
2025-10-07 14:00,M-20,68.7,0.7,98.1,2586,71.2,70.7,48.2,1897.0,0
2025-10-07 15:00,M-01,70.8,0.51,100.4,2547,75.6,71.0,51.4,1898.2,0
2025-10-07 15:00,M-02,68.9,0.63,101.0,2450,74.5,69.8,54.6,1873.4,0
2025-10-07 15:00,M-03,74.2,0.62,101.6,2529,78.9,65.8,49.2,1888.0,0
2025-10-07 15:00,M-04,67.4,0.48,98.1,2500,77.5,73.3,61.7,1883.5,0
2025-10-07 15:00,M-05,72.9,0.51,101.5,2379,77.4,71.3,59.1,1884.3,0
2025-10-07 15:00,M-06,69.1,0.42,102.2,2217,75.1,67.7,49.0,1876.4,0
2025-10-07 15:00,M-07,74.3,0.52,98.0,2367,71.3,70.7,61.8,1897.0,0
2025-10-07 15:00,M-08,75.5,0.43,100.1,2477,69.6,66.2,58.5,1912.1,0
2025-10-07 15:00,M-09,73.3,0.36,101.4,2325,73.9,72.1,50.8,1908.6,0
2025-10-07 15:00,M-10,69.8,0.5,99.9,2423,76.1,68.9,57.8,1875.8,0
2025-10-07 15:00,M-11,73.2,0.28,102.4,2336,69.7,71.9,45.0,1908.1,0
2025-10-07 15:00,M-12,73.3,0.37,99.0,2323,70.7,68.6,50.1,1907.3,0
2025-10-07 15:00,M-13,71.0,0.27,103.0,2404,72.8,66.5,70.0,1885.3,0
2025-10-07 15:00,M-14,72.6,0.26,102.3,2335,70.9,69.8,57.9,1894.4,0
2025-10-07 15:00,M-15,73.6,0.44,102.3,2322,65.7,71.7,60.6,1886.8,0
2025-10-07 15:00,M-16,74.9,0.44,103.0,2345,69.1,76.0,53.5,1894.3,0
2025-10-07 15:00,M-17,76.3,0.17,98.5,2433,78.7,70.4,41.9,1904.0,0
2025-10-07 15:00,M-18,68.3,0.32,97.7,2315,76.2,70.6,54.3,1891.1,0
2025-10-07 15:00,M-19,76.2,0.54,99.9,2475,74.2,70.8,48.9,1899.8,0
2025-10-07 15:00,M-20,68.3,0.58,100.4,2486,74.2,66.8,56.6,1895.5,0
2025-10-07 16:00,M-01,72.2,0.32,102.7,2597,70.1,67.5,61.6,1886.0,0
2025-10-07 16:00,M-02,74.6,0.48,101.5,2435,71.8,67.5,63.8,1908.0,0
2025-10-07 16:00,M-03,75.2,0.44,102.1,2444,67.4,72.6,49.7,1896.2,0
2025-10-07 16:00,M-04,76.3,0.4,106.7,2274,77.0,69.1,68.5,1881.6,0
2025-10-07 16:00,M-05,73.1,0.45,98.7,2350,69.0,70.1,51.4,1897.8,0
2025-10-07 16:00,M-06,72.4,0.41,102.2,2316,78.3,68.0,64.2,1880.5,0
2025-10-07 16:00,M-07,71.6,0.35,103.6,2181,84.8,74.3,57.5,1888.2,0
2025-10-07 16:00,M-08,73.9,0.31,100.2,2463,72.0,73.8,47.8,1889.8,0
2025-10-07 16:00,M-09,69.3,0.25,100.4,2291,76.1,73.3,65.7,1903.6,0
2025-10-07 16:00,M-10,74.8,0.3,96.9,2417,71.6,66.1,57.3,1882.7,0
2025-10-07 16:00,M-11,69.0,0.47,105.3,2313,84.4,71.6,42.4,1892.9,0
2025-10-07 16:00,M-12,72.7,0.33,100.4,2453,78.0,69.8,55.3,1879.9,0
2025-10-07 16:00,M-13,80.7,0.43,99.3,2318,70.3,73.4,53.6,1891.6,0
2025-10-07 16:00,M-14,69.4,0.6,99.4,2369,82.2,73.7,40.8,1881.7,0
2025-10-07 16:00,M-15,71.9,0.4,100.0,2226,67.0,71.1,54.8,1898.0,0
2025-10-07 16:00,M-16,73.0,0.58,101.7,2350,70.0,74.9,41.8,1894.3,0
2025-10-07 16:00,M-17,71.8,0.46,100.2,2359,70.5,68.8,65.3,1905.3,0
2025-10-07 16:00,M-18,68.9,0.37,105.8,2402,78.7,68.6,57.1,1892.1,0
2025-10-07 16:00,M-19,72.4,0.43,108.4,2366,69.8,72.1,51.0,1879.5,0
2025-10-07 16:00,M-20,71.2,0.46,100.3,2369,74.1,75.1,55.2,1893.9,0
2025-10-07 17:00,M-01,71.0,0.41,99.0,2460,67.0,67.8,55.7,1881.8,0
2025-10-07 17:00,M-02,73.9,0.61,100.4,2419,72.4,65.4,40.8,1881.7,0
2025-10-07 17:00,M-03,70.8,0.59,105.3,2404,81.4,70.2,58.2,1904.6,0
2025-10-07 17:00,M-04,69.7,0.52,102.5,2217,73.6,70.9,44.7,1891.4,0
2025-10-07 17:00,M-05,71.0,0.33,98.1,2356,79.8,65.7,50.3,1907.9,0
2025-10-07 17:00,M-06,71.6,0.52,96.9,2360,69.0,70.7,46.2,1914.0,0
2025-10-07 17:00,M-07,67.1,0.49,99.6,2537,73.8,73.5,54.3,1911.4,0
2025-10-07 17:00,M-08,66.5,0.42,99.9,2301,80.7,71.1,65.0,1891.5,0
2025-10-07 17:00,M-09,72.3,0.42,101.7,2528,75.9,67.9,51.5,1906.4,0
2025-10-07 17:00,M-10,69.7,0.28,100.7,2541,76.5,63.6,52.6,1892.9,0
2025-10-07 17:00,M-11,74.9,0.29,102.6,2376,74.7,70.1,56.7,1922.7,0
2025-10-07 17:00,M-12,67.0,0.47,101.5,2318,76.8,67.0,62.0,1894.4,0
2025-10-07 17:00,M-13,67.0,0.3,99.7,2296,83.5,70.7,46.7,1894.1,0
2025-10-07 17:00,M-14,75.0,0.38,99.8,2463,64.4,68.9,53.9,1908.3,0
2025-10-07 17:00,M-15,71.3,0.44,98.2,2470,73.9,71.9,60.8,1896.8,0
2025-10-07 17:00,M-16,69.4,0.39,105.4,2313,84.9,69.9,55.7,1899.1,0
2025-10-07 17:00,M-17,71.5,0.45,102.8,2256,74.4,68.5,49.0,1885.5,0
2025-10-07 17:00,M-18,69.7,0.17,102.7,2309,79.4,67.2,59.2,1906.3,0
2025-10-07 17:00,M-19,74.1,0.55,99.3,2266,71.2,72.1,57.5,1890.3,0
2025-10-07 17:00,M-20,69.2,0.49,100.5,2488,84.7,64.9,56.0,1869.5,0
2025-10-07 18:00,M-01,66.7,0.56,100.5,2245,68.7,62.2,49.4,1900.1,0
2025-10-07 18:00,M-02,71.1,0.4,98.4,2408,72.4,74.9,56.6,1887.0,0
2025-10-07 18:00,M-03,70.3,0.35,104.1,2413,84.7,75.0,53.3,1900.9,0
2025-10-07 18:00,M-04,74.5,0.44,100.7,2509,69.4,71.8,64.3,1898.6,0
2025-10-07 18:00,M-05,69.1,0.39,105.4,2361,69.9,68.5,49.7,1879.4,0
2025-10-07 18:00,M-06,72.7,0.35,100.2,2378,81.5,64.9,54.4,1908.3,0
2025-10-07 18:00,M-07,70.9,0.48,101.3,2308,76.1,69.0,68.7,1888.0,0
2025-10-07 18:00,M-08,69.3,0.46,102.9,2370,75.6,75.1,68.4,1872.3,0
2025-10-07 18:00,M-09,71.8,0.5,98.7,2572,71.3,73.0,62.0,1897.2,0
2025-10-07 18:00,M-10,75.0,0.61,103.9,2490,72.5,67.7,57.0,1899.3,0
2025-10-07 18:00,M-11,74.3,0.47,102.2,2336,80.9,73.1,48.5,1906.5,0
2025-10-07 18:00,M-12,71.8,0.25,98.0,2436,70.5,74.7,60.9,1900.3,0
2025-10-07 18:00,M-13,69.2,0.37,100.8,2481,67.1,67.1,53.0,1882.4,0
2025-10-07 18:00,M-14,69.2,0.41,100.3,2337,70.1,67.5,52.3,1893.2,0
2025-10-07 18:00,M-15,73.3,0.46,99.8,2429,72.0,69.1,35.7,1893.8,0
2025-10-07 18:00,M-16,72.4,0.44,101.2,2448,78.4,71.1,59.6,1879.8,0
2025-10-07 18:00,M-17,74.0,0.52,101.5,2454,72.3,74.8,64.7,1908.5,0
2025-10-07 18:00,M-18,74.9,0.41,99.8,2503,76.4,67.6,51.6,1882.2,0
2025-10-07 18:00,M-19,72.9,0.41,101.7,2471,77.5,73.0,65.5,1898.6,0
2025-10-07 18:00,M-20,74.6,0.46,101.6,2372,72.8,69.6,55.9,1892.9,0
2025-10-07 19:00,M-01,77.4,0.47,100.6,2427,71.1,69.7,38.1,1903.9,0
2025-10-07 19:00,M-02,75.0,0.6,100.5,2578,74.6,61.7,56.8,1892.0,0
2025-10-07 19:00,M-03,69.6,0.38,101.3,2415,70.7,70.0,54.4,1886.7,0
2025-10-07 19:00,M-04,73.4,0.46,98.2,2421,79.0,69.7,55.6,1902.5,0
2025-10-07 19:00,M-05,70.0,0.35,101.7,2324,84.8,69.6,49.7,1891.1,0
2025-10-07 19:00,M-06,71.2,0.41,101.1,2452,72.5,67.7,46.5,1897.7,0
2025-10-07 19:00,M-07,70.8,0.48,98.7,2578,73.5,69.9,47.5,1889.9,0
2025-10-07 19:00,M-08,75.4,0.45,103.7,2524,77.0,73.4,67.4,1895.3,0
2025-10-07 19:00,M-09,69.7,0.51,100.3,2438,74.9,76.1,65.6,1889.0,0
2025-10-07 19:00,M-10,72.2,0.44,97.6,2384,73.5,72.2,56.8,1879.7,0
